lastname,firstname,Ccode,Word Count,year,quarter,distrust,task,bace,igb,sc,cc,power,name
Eisenhower,Dwight,2,62137,1960,1,0.136822773,0.518057285,0.327532352,0.158610272,0.43831554,0.523526616,0.24522293,Dwight Eisenhower
Eisenhower,Dwight,2,51369,1960,2,0.15840622,0.449974862,0.330994152,0.184115523,0.357870008,0.499697703,0.232599643,Dwight Eisenhower
Eisenhower,Dwight,2,44188,1960,3,0.163450624,0.577639752,0.327001357,0.16509434,0.503950834,0.549506527,0.249651325,Dwight Eisenhower
Eisenhower,Dwight,2,48523,1960,4,0.195795007,0.542325056,0.336370007,0.198095238,0.343718593,0.506385696,0.274894811,Dwight Eisenhower
Eisenhower,Dwight,2,11231,1961,1,0.142180095,0.597077244,0.340248963,0.181818182,0.438202247,0.555183946,0.234309623,Dwight Eisenhower
Fillmore,Millard,2,8412,1850,4,0.34375,0.62745098,0.166666667,0.125,0.265822785,0.572834646,0.24137931,Millard Fillmore
Fillmore,Millard,2,13605,1851,4,0.264925373,0.6884273,0.177083333,0.177083333,0.308641975,0.631498471,0.336633663,Millard Fillmore
Fillmore,Millard,2,10079,1852,4,0.245714286,0.703832753,0.191919192,0.180952381,0.328571429,0.597302505,0.343434343,Millard Fillmore
Ford,Gerald,2,16924,1974,3,0.088172043,0.622754491,0.339449541,0.177570093,0.362844702,0.547118024,0.242547425,Gerald Ford
Ford,Gerald,2,38668,1974,4,0.066189624,0.598412698,0.316981132,0.150421179,0.427091633,0.660972405,0.250649351,Gerald Ford
Ford,Gerald,2,41878,1975,1,0.076301616,0.656365884,0.314647378,0.149103139,0.518181818,0.63192058,0.258163894,Gerald Ford
Ford,Gerald,2,52852,1975,2,0.111706197,0.588536336,0.33559499,0.172883788,0.387071651,0.59385993,0.311181435,Gerald Ford
Ford,Gerald,2,31114,1975,3,0.170238095,0.561041293,0.316960148,0.132846715,0.405369128,0.570707071,0.236943907,Gerald Ford
Ford,Gerald,2,38201,1975,4,0.07989228,0.62787015,0.303846154,0.15356711,0.494880546,0.590638298,0.249338624,Gerald Ford
Ford,Gerald,2,40570,1976,1,0.076252723,0.596938776,0.321324811,0.179908676,0.497237569,0.595407098,0.274203247,Gerald Ford
Ford,Gerald,2,31711,1976,2,0.101109741,0.586876155,0.285998673,0.192814371,0.497064579,0.612121212,0.287101248,Gerald Ford
Ford,Gerald,2,30009,1976,3,0.140161725,0.545023697,0.346698113,0.189987163,0.4138322,0.542889391,0.304662379,Gerald Ford
Ford,Gerald,2,18606,1976,4,0.105566219,0.399659864,0.355791962,0.222929936,0.456790123,0.563751317,0.259532595,Gerald Ford
Ford,Gerald,2,5630,1977,1,0.077380952,0.60311284,0.316037736,0.251497006,0.301587302,0.565371025,0.267942584,Gerald Ford
Grant,Ulysses,2,7865,1869,4,0.158536585,0.727272727,0.205882353,0.181818182,0.457627119,0.612658228,0.348484848,Ulysses Grant
Grant,Ulysses,2,8933,1870,4,0.214765101,0.739336493,0.246575342,0.094117647,0.377358491,0.55971897,0.282051282,Ulysses Grant
Grant,Ulysses,2,6494,1871,4,0.25203252,0.698324022,0.222222222,0.178571429,0.578947368,0.611295681,0.25,Ulysses Grant
Grant,Ulysses,2,10009,1872,4,0.115384615,0.67896679,0.142857143,0.175,0.455882353,0.64556962,0.276923077,Ulysses Grant
Grant,Ulysses,2,10276,1873,4,0.136585366,0.71875,0.162790698,0.111111111,0.469879518,0.650727651,0.238636364,Ulysses Grant
Grant,Ulysses,2,9848,1874,4,0.191919192,0.708860759,0.177083333,0.113636364,0.378947368,0.617021277,0.28,Ulysses Grant
Grant,Ulysses,2,12449,1875,4,0.320574163,0.719869707,0.183673469,0.126315789,0.406976744,0.603448276,0.270833333,Ulysses Grant
Grant,Ulysses,2,6952,1876,4,0.1875,0.786516854,0.230769231,0.1,0.228070175,0.661490683,0.25,Ulysses Grant
