lastname,firstname,Ccode,Word Count,year,month,distrust,task,bace,igb,sc,cc,power,name
Blair,Tony,200,12776,2002,12,0.10591133,0.651685393,0.391213389,0.129139073,0.467391304,0.523809524,0.249462366,Tony Blair
Blair,Tony,200,8094,2002,2,0.138686131,0.637119114,0.395189003,0.079787234,0.38372093,0.507633588,0.293706294,Tony Blair
Blair,Tony,200,17351,2002,3,0.099526066,0.683264177,0.376039933,0.133495146,0.414473684,0.538185085,0.246621622,Tony Blair
Blair,Tony,200,20711,2002,4,0.170081967,0.551502146,0.378654971,0.118181818,0.416243655,0.54816825,0.263318113,Tony Blair
Blair,Tony,200,10776,2002,5,0.287958115,0.654958678,0.416856492,0.076335878,0.335849057,0.503045067,0.278037383,Tony Blair
Blair,Tony,200,11468,2002,6,0.125373134,0.737037037,0.411513859,0.11634349,0.387096774,0.519713262,0.253333333,Tony Blair
Blair,Tony,200,17322,2002,7,0.217910448,0.648894668,0.418679549,0.09798995,0.338888889,0.532948929,0.288557214,Tony Blair
Blair,Tony,200,9520,2002,9,0.139705882,0.677033493,0.396226415,0.084210526,0.5,0.535714286,0.217821782,Tony Blair
Blair,Tony,200,12097,2003,1,0.24,0.641074856,0.413518887,0.066666667,0.388278388,0.498842593,0.25987526,Tony Blair
Blair,Tony,200,8988,2003,10,0.282926829,0.634560907,0.409677419,0.136094675,0.403669725,0.534569983,0.267558528,Tony Blair
Blair,Tony,200,13433,2003,11,0.194888179,0.568584071,0.394495413,0.125,0.362204724,0.534798535,0.265550239,Tony Blair
Blair,Tony,200,20182,2003,12,0.100970874,0.664987406,0.423529412,0.107398568,0.367741935,0.537022603,0.268502582,Tony Blair
Blair,Tony,200,11708,2003,2,0.180555556,0.604856512,0.430267062,0.045685279,0.423255814,0.518012422,0.234234234,Tony Blair
Blair,Tony,200,23771,2003,3,0.139430285,0.586666667,0.452764977,0.097807757,0.44375,0.507326007,0.247619048,Tony Blair
Blair,Tony,200,15344,2003,4,0.104218362,0.583732057,0.416955017,0.130319149,0.472560976,0.530669145,0.253703704,Tony Blair
Blair,Tony,200,8133,2003,5,0.115044248,0.534534535,0.354166667,0.117647059,0.386597938,0.528846154,0.229323308,Tony Blair
Blair,Tony,200,26982,2003,6,0.126174497,0.633766234,0.396205357,0.132508834,0.425,0.5232493,0.24361949,Tony Blair
Blair,Tony,200,9770,2003,7,0.211267606,0.569974555,0.35694051,0.111111111,0.339534884,0.526143791,0.267241379,Tony Blair
Blair,Tony,200,11800,2003,9,0.190265487,0.629067245,0.407228916,0.10755814,0.410891089,0.562897078,0.2325,Tony Blair
Blair,Tony,200,17699,2004,1,0.188679245,0.564142195,0.360714286,0.057971014,0.401891253,0.515866558,0.224719101,Tony Blair
Blair,Tony,200,14809,2004,2,0.252173913,0.593128391,0.38593482,0.117263844,0.336787565,0.53443259,0.228163993,Tony Blair
Blair,Tony,200,10463,2004,3,0.367924528,0.618320611,0.4,0.105504587,0.357894737,0.540322581,0.296529968,Tony Blair
Blair,Tony,200,15381,2004,4,0.166297118,0.585089141,0.316793893,0.103448276,0.465703971,0.506799637,0.247524752,Tony Blair
Blair,Tony,200,9302,2004,5,0.141025641,0.616519174,0.336111111,0.086294416,0.383064516,0.450464396,0.177142857,Tony Blair
Blair,Tony,200,24702,2004,6,0.117128463,0.6219865,0.354523227,0.130890052,0.408114558,0.54491018,0.25220681,Tony Blair
Blair,Tony,200,20618,2004,7,0.195348837,0.644522145,0.389853138,0.084337349,0.373493976,0.540322581,0.23862069,Tony Blair
Blair,Tony,200,11639,2004,9,0.210526316,0.623786408,0.416458853,0.149152542,0.351851852,0.568599717,0.271099744,Tony Blair
Blair,Tony,200,10021,2005,9,0.411392405,0.648093842,0.36,0.133333333,0.586538462,0.602620087,0.275510204,Tony Blair
Callaghan,James,200,13354,1976,10,0.211111111,0.694623656,0.279467681,0.099009901,0.394919169,0.611738149,0.2265625,James Callaghan
Callaghan,James,200,16964,1976,11,0.138576779,0.679930796,0.320469799,0.099644128,0.350109409,0.612845674,0.241554054,James Callaghan
Callaghan,James,200,20401,1976,12,0.090163934,0.654028436,0.275340393,0.09561753,0.359454855,0.626787058,0.229199372,James Callaghan
Callaghan,James,200,6629,1976,4,0.134146341,0.613333333,0.31147541,0.148648649,0.395918367,0.592190889,0.305785124,James Callaghan
Callaghan,James,200,10080,1976,5,0.08,0.661341853,0.272251309,0.094736842,0.402088773,0.620979021,0.236111111,James Callaghan
Callaghan,James,200,18923,1976,6,0.07518797,0.624373957,0.274861878,0.089285714,0.430463576,0.609310058,0.216691069,James Callaghan
Callaghan,James,200,15030,1976,7,0.157407407,0.671968191,0.277966102,0.097142857,0.414893617,0.641025641,0.224738676,James Callaghan
Callaghan,James,200,10664,1977,1,0.087179487,0.694369973,0.281094527,0.058441558,0.31741573,0.605755396,0.204030227,James Callaghan
Callaghan,James,200,16113,1977,11,0.11026616,0.657692308,0.346869712,0.12987013,0.354455446,0.592130518,0.27145359,James Callaghan
Callaghan,James,200,11268,1977,12,0.091346154,0.712158809,0.305986696,0.061452514,0.401028278,0.606060606,0.23853211,James Callaghan
Callaghan,James,200,10503,1977,2,0.083969466,0.636363636,0.326968974,0.092436975,0.294117647,0.56545961,0.255583127,James Callaghan
Callaghan,James,200,21996,1977,3,0.074468085,0.699609883,0.281914894,0.115492958,0.316118936,0.603411514,0.240766074,James Callaghan
Callaghan,James,200,6017,1977,4,0.141176471,0.656565657,0.265560166,0.029411765,0.334710744,0.595842956,0.294372294,James Callaghan
Callaghan,James,200,15254,1977,5,0.1,0.68989547,0.305555556,0.122605364,0.364130435,0.571428571,0.236133122,James Callaghan
Callaghan,James,200,9741,1977,6,0.056410256,0.675287356,0.328267477,0.114503817,0.372881356,0.61300813,0.254716981,James Callaghan
Callaghan,James,200,15702,1977,7,0.106741573,0.664670659,0.294010889,0.164772727,0.365758755,0.596456693,0.276951673,James Callaghan
Callaghan,James,200,11654,1978,1,0.042780749,0.630890052,0.345572354,0.110169492,0.366972477,0.590847914,0.253363229,James Callaghan
Callaghan,James,200,19261,1978,11,0.138059701,0.637681159,0.316931983,0.083892617,0.36026936,0.583591331,0.242152466,James Callaghan
Callaghan,James,200,15422,1978,12,0.100917431,0.686594203,0.27638191,0.084507042,0.373134328,0.596190476,0.260344828,James Callaghan
Callaghan,James,200,9351,1978,2,0.106557377,0.635738832,0.335149864,0.08045977,0.342465753,0.570987654,0.262430939,James Callaghan
Callaghan,James,200,11669,1978,3,0.078431373,0.697732997,0.285035629,0.094936709,0.32195122,0.623828648,0.216019417,James Callaghan
Callaghan,James,200,17383,1978,4,0.115511551,0.656146179,0.263079223,0.087209302,0.392481203,0.611459266,0.23125,James Callaghan
Callaghan,James,200,14450,1978,5,0.061111111,0.592901879,0.30335097,0.133757962,0.344890511,0.613704071,0.231884058,James Callaghan
Callaghan,James,200,15598,1978,6,0.115384615,0.649805447,0.335311573,0.114583333,0.378623188,0.614173228,0.237366003,James Callaghan
Callaghan,James,200,20315,1978,7,0.089965398,0.728340675,0.300469484,0.079734219,0.41995842,0.5984375,0.245614035,James Callaghan
Callaghan,James,200,21721,1979,1,0.110294118,0.709026128,0.346853147,0.106312292,0.410714286,0.586273252,0.292929293,James Callaghan
Callaghan,James,200,14109,1979,2,0.144827586,0.640070922,0.263265306,0.11875,0.387096774,0.560130011,0.230607966,James Callaghan
Callaghan,James,200,22105,1979,3,0.092105263,0.671624714,0.321428571,0.109634551,0.366269165,0.6022567,0.262150221,James Callaghan
Campbell,Henry,200,7327,1906,11,0.166666667,0.820895522,0.29047619,0.085714286,0.391304348,0.638888889,0.191709845,Henry Campbell
Campbell,Henry,200,7892,1906,2,0.313131313,0.631840796,0.32034632,0.110091743,0.403314917,0.600628931,0.208144796,Henry Campbell
Campbell,Henry,200,12778,1906,3,0.228915663,0.669291339,0.308605341,0.152671756,0.381118881,0.634351949,0.212025316,Henry Campbell
Campbell,Henry,200,7967,1906,5,0.139705882,0.677777778,0.342857143,0.013157895,0.340611354,0.607526882,0.213973799,Henry Campbell
Campbell,Henry,200,6816,1906,6,0.08974359,0.721153846,0.258215962,0.058823529,0.3125,0.604330709,0.175609756,Henry Campbell
Campbell,Henry,200,6871,1906,7,0.214285714,0.684684685,0.322580645,0.083333333,0.425675676,0.61694291,0.243902439,Henry Campbell
Campbell,Henry,200,4904,1907,2,0.338235294,0.620689655,0.318181818,0.164705882,0.355140187,0.613577023,0.248275862,Henry Campbell
Campbell,Henry,200,5298,1907,3,0.166666667,0.704819277,0.273255814,0.109090909,0.476510067,0.632311978,0.248447205,Henry Campbell
Campbell,Henry,200,7071,1907,4,0.309278351,0.68161435,0.319047619,0.065217391,0.347619048,0.623552124,0.16080402,Henry Campbell
Campbell,Henry,200,5639,1907,5,0.054263566,0.782122905,0.369230769,0.109375,0.431952663,0.615776081,0.262295082,Henry Campbell
Campbell,Henry,200,14767,1907,6,0.182795699,0.711392405,0.312227074,0.11682243,0.422413793,0.640342531,0.228110599,Henry Campbell
Campbell,Henry,200,8150,1907,7,0.087912088,0.661417323,0.246861925,0.109090909,0.429184549,0.630434783,0.247787611,Henry Campbell
Campbell,Henry,200,6956,1907,8,0.175257732,0.648044693,0.229411765,0.111111111,0.438016529,0.611328125,0.208588957,Henry Campbell
Cecil,Robert,200,10911,1885,7,0.33908046,0.687306502,0.306859206,0.102409639,0.393203883,0.647058824,0.265151515,Robert Cecil
Cecil,Robert,200,4566,1885,8,0.268656716,0.504,0.309278351,0.11627907,0.414634146,0.658385093,0.274725275,Robert Cecil
Cecil,Robert,200,6632,1886,1,0.302752294,0.639593909,0.259067358,0.106796117,0.333333333,0.599118943,0.258241758,Robert Cecil
Cecil,Robert,200,6859,1886,8,0.201834862,0.695067265,0.318367347,0.140625,0.413580247,0.650994575,0.232067511,Robert Cecil
Cecil,Robert,200,5924,1887,3,0.23,0.680272109,0.333333333,0.179487179,0.313559322,0.617256637,0.205673759,Robert Cecil
Cecil,Robert,200,5272,1887,4,0.376811594,0.671232877,0.254545455,0.272727273,0.419354839,0.627717391,0.359223301,Robert Cecil
Cecil,Robert,200,4226,1888,11,0.417391304,0.606060606,0.373563218,0.136842105,0.385964912,0.548895899,0.347826087,Robert Cecil
Cecil,Robert,200,6031,1888,2,0.166666667,0.489795918,0.349514563,0.25,0.335051546,0.625,0.26,Robert Cecil
Cecil,Robert,200,10516,1888,3,0.30075188,0.706122449,0.266666667,0.141935484,0.325242718,0.623546512,0.228873239,Robert Cecil
Cecil,Robert,200,8348,1888,6,0.226086957,0.646511628,0.228971963,0.106796117,0.440677966,0.640364188,0.255924171,Robert Cecil
Cecil,Robert,200,5971,1888,7,0.44,0.614942529,0.275641026,0.148148148,0.379562044,0.597619048,0.3,Robert Cecil
Cecil,Robert,200,4967,1889,2,0.333333333,0.646616541,0.217687075,0.166666667,0.356060606,0.666666667,0.337931034,Robert Cecil
Cecil,Robert,200,4130,1889,3,0.136986301,0.714285714,0.237837838,0.163265306,0.374269006,0.602523659,0.279329609,Robert Cecil
Cecil,Robert,200,4083,1889,5,0.216666667,0.621621622,0.333333333,0.060606061,0.330097087,0.591054313,0.35106383,Robert Cecil
Cecil,Robert,200,4287,1889,6,0.19,0.632478632,0.297297297,0.127659574,0.292134831,0.585284281,0.205607477,Robert Cecil
Cecil,Robert,200,5658,1889,7,0.162162162,0.676470588,0.287958115,0.105263158,0.3875,0.630588235,0.243093923,Robert Cecil
Cecil,Robert,200,11442,1891,2,0.155172414,0.727941176,0.261127596,0.115789474,0.427631579,0.642774566,0.248447205,Robert Cecil
Cecil,Robert,200,6048,1891,3,0.267326733,0.614379085,0.281553398,0.161764706,0.45505618,0.660194175,0.301587302,Robert Cecil
Cecil,Robert,200,6590,1891,5,0.165137615,0.661290323,0.328888889,0.076433121,0.353846154,0.601226994,0.255813953,Robert Cecil
Cecil,Robert,200,4208,1891,6,0.1,0.759615385,0.275362319,0.115384615,0.504672897,0.665697674,0.276923077,Robert Cecil
Cecil,Robert,200,5378,1896,2,0.206521739,0.602209945,0.285714286,0.106382979,0.406504065,0.649616368,0.244604317,Robert Cecil
Cecil,Robert,200,9199,1896,7,0.112903226,0.625954198,0.33201581,0.087301587,0.421965318,0.635155096,0.2625,Robert Cecil
Cecil,Robert,200,5098,1898,2,0.276595745,0.621428571,0.31547619,0.103448276,0.376,0.608695652,0.310559006,Robert Cecil
Cecil,Robert,200,5782,1898,5,0.278688525,0.723076923,0.235955056,0.138297872,0.32,0.611363636,0.253012048,Robert Cecil
Cecil,Robert,200,4795,1898,7,0.297297297,0.638461538,0.302816901,0.136363636,0.392156863,0.647696477,0.204545455,Robert Cecil
Cecil,Robert,200,4075,1898,8,0.275862069,0.640350877,0.297101449,0.042253521,0.494382022,0.649122807,0.174242424,Robert Cecil
Cecil,Robert,200,4223,1900,2,0.254237288,0.582089552,0.350253807,0.095744681,0.398550725,0.628895184,0.231182796,Robert Cecil
Cecil,Robert,200,5008,1900,5,0.261538462,0.687943262,0.31496063,0.085714286,0.336283186,0.632850242,0.219512195,Robert Cecil
Cecil,Robert,200,5547,1900,7,0.285714286,0.510344828,0.320855615,0.076271186,0.315789474,0.590909091,0.220994475,Robert Cecil
Cecil,Robert,200,8007,1901,3,0.31372549,0.674796748,0.291512915,0.12371134,0.421052632,0.573692552,0.271698113,Robert Cecil
Cecil,Robert,200,5256,1901,7,0.227272727,0.655462185,0.301886792,0.080808081,0.376146789,0.63172043,0.248366013,Robert Cecil
Cecil,Robert,200,4314,1902,6,0.408163265,0.487394958,0.290598291,0.254901961,0.34375,0.583011583,0.307017544,Robert Cecil
Chamberlain,Neville,200,6169,1937,11,0.043478261,0.794520548,0.285714286,0.08,0.386666667,0.576826196,0.20610687,Neville Chamberlain
Chamberlain,Neville,200,7620,1937,12,0.147058824,0.617021277,0.363636364,0.048780488,0.476190476,0.61774744,0.26,Neville Chamberlain
Chamberlain,Neville,200,13770,1937,6,0.133333333,0.719339623,0.361702128,0.15,0.408955224,0.659638554,0.267955801,Neville Chamberlain
Chamberlain,Neville,200,5028,1937,7,0.086956522,0.775229358,0.338582677,0.103448276,0.491071429,0.664516129,0.26446281,Neville Chamberlain
Chamberlain,Neville,200,10288,1938,10,0.153061224,0.565217391,0.367688022,0.121019108,0.410774411,0.593709043,0.24057971,Neville Chamberlain
Chamberlain,Neville,200,26377,1938,11,0.118644068,0.711395101,0.339895013,0.121301775,0.464579901,0.600109111,0.199726402,Neville Chamberlain
Chamberlain,Neville,200,10995,1938,12,0.118181818,0.700223714,0.383275261,0.134831461,0.394463668,0.605849582,0.249097473,Neville Chamberlain
Chamberlain,Neville,200,21120,1938,2,0.110552764,0.688505747,0.38330976,0.06763285,0.382889201,0.613189601,0.2303207,Neville Chamberlain
Chamberlain,Neville,200,30575,1938,3,0.128919861,0.67961165,0.380541872,0.127027027,0.451219512,0.58624031,0.256670902,Neville Chamberlain
Chamberlain,Neville,200,6117,1938,4,0.1875,0.726141079,0.372972973,0.034482759,0.512195122,0.587467363,0.238636364,Neville Chamberlain
Chamberlain,Neville,200,18466,1938,5,0.085213033,0.702445652,0.389233954,0.131313131,0.451030928,0.624,0.234408602,Neville Chamberlain
Chamberlain,Neville,200,17023,1938,6,0.159090909,0.707936508,0.414784394,0.085106383,0.486419753,0.618470855,0.207708779,Neville Chamberlain
Chamberlain,Neville,200,15842,1938,7,0.122807018,0.731595092,0.338677355,0.122905028,0.452784504,0.597659766,0.223602484,Neville Chamberlain
Chamberlain,Neville,200,8414,1938,9,0.06779661,0.635782748,0.36,0.159090909,0.312138728,0.662082515,0.195266272,Neville Chamberlain
Chamberlain,Neville,200,4974,1939,1,0.196721311,0.659898477,0.337423313,0.131578947,0.572916667,0.596306069,0.191082803,Neville Chamberlain
Chamberlain,Neville,200,14190,1939,10,0.2,0.653276956,0.273026316,0.152777778,0.410569106,0.597130243,0.222972973,Neville Chamberlain
Chamberlain,Neville,200,10165,1939,11,0.177664975,0.646766169,0.371541502,0.096,0.475409836,0.616541353,0.25,Neville Chamberlain
Chamberlain,Neville,200,5649,1939,12,0.227272727,0.601036269,0.339805825,0.12195122,0.387755102,0.603658537,0.2,Neville Chamberlain
Chamberlain,Neville,200,15576,1939,2,0.167364017,0.659615385,0.35,0.118518519,0.403712297,0.604129264,0.18161435,Neville Chamberlain
Chamberlain,Neville,200,9645,1939,3,0.053846154,0.705722071,0.357414449,0.092105263,0.504273504,0.612521151,0.205761317,Neville Chamberlain
Chamberlain,Neville,200,19281,1939,4,0.083160083,0.648351648,0.337614679,0.098901099,0.450617284,0.590808006,0.215909091,Neville Chamberlain
Chamberlain,Neville,200,21571,1939,5,0.080645161,0.68501171,0.382945736,0.098290598,0.465028355,0.623925975,0.232258065,Neville Chamberlain
Chamberlain,Neville,200,14449,1939,6,0.079096045,0.733564014,0.333333333,0.081081081,0.50295858,0.628755365,0.298780488,Neville Chamberlain
Chamberlain,Neville,200,15510,1939,7,0.079326923,0.676870748,0.392376682,0.091503268,0.481283422,0.60437557,0.237089202,Neville Chamberlain
Chamberlain,Neville,200,13782,1939,8,0.106666667,0.602905569,0.406417112,0.109649123,0.398373984,0.608,0.263013699,Neville Chamberlain
Chamberlain,Neville,200,18448,1939,9,0.151648352,0.7003367,0.384210526,0.076233184,0.429065744,0.564671815,0.228116711,Neville Chamberlain
Chamberlain,Neville,200,7455,1940,1,0.115577889,0.682142857,0.340740741,0.157894737,0.357142857,0.527777778,0.238461538,Neville Chamberlain
Chamberlain,Neville,200,14194,1940,2,0.135542169,0.684536082,0.362126246,0.04040404,0.384353741,0.592441267,0.203448276,Neville Chamberlain
Chamberlain,Neville,200,12054,1940,3,0.113636364,0.573529412,0.430051813,0.099206349,0.524663677,0.569605568,0.297297297,Neville Chamberlain
Chamberlain,Neville,200,6222,1940,4,0.112195122,0.627530364,0.314285714,0.176470588,0.404255319,0.578947368,0.245098039,Neville Chamberlain
Chamberlain,Neville,200,10140,1940,5,0.293478261,0.603333333,0.347003155,0.135678392,0.3640553,0.596231494,0.305031447,Neville Chamberlain
Churchill,Winston,200,12507,1951,11,0.101214575,0.650837989,0.313131313,0.182320442,0.411949686,0.597222222,0.246753247,Winston Churchill
Churchill,Winston,200,7688,1951,12,0.108695652,0.645038168,0.320610687,0.138728324,0.482758621,0.5509839,0.26984127,Winston Churchill
Churchill,Winston,200,6059,1951,5,0.128834356,0.567010309,0.288343558,0.135338346,0.464646465,0.661971831,0.265822785,Winston Churchill
Churchill,Winston,200,6725,1952,1,0.074074074,0.627118644,0.284313725,0.082352941,0.423728814,0.589390963,0.175,Winston Churchill
Churchill,Winston,200,4343,1952,10,0.092105263,0.658730159,0.300813008,0.111111111,0.423076923,0.581632653,0.196428571,Winston Churchill
Churchill,Winston,200,7673,1952,11,0.125,0.659388646,0.312977099,0.126760563,0.314136126,0.567619048,0.230452675,Winston Churchill
Churchill,Winston,200,9617,1952,12,0.185430464,0.701492537,0.37829912,0.121794872,0.421052632,0.587896254,0.213836478,Winston Churchill
Churchill,Winston,200,11887,1952,2,0.136585366,0.546666667,0.348189415,0.156976744,0.38538206,0.555418719,0.223163842,Winston Churchill
Churchill,Winston,200,7904,1952,3,0.230769231,0.648351648,0.269767442,0.097087379,0.483870968,0.527881041,0.210784314,Winston Churchill
Churchill,Winston,200,15264,1952,5,0.19760479,0.651315789,0.28125,0.126506024,0.44109589,0.535044423,0.191747573,Winston Churchill
Churchill,Winston,200,6088,1952,6,0.080357143,0.720720721,0.311827957,0.161290323,0.493902439,0.492134831,0.151685393,Winston Churchill
Churchill,Winston,200,18714,1952,7,0.171641791,0.607954545,0.342151675,0.126315789,0.445701357,0.5736,0.20508167,Winston Churchill
Churchill,Winston,200,11325,1953,11,0.16509434,0.606683805,0.271084337,0.120218579,0.388888889,0.590069284,0.224615385,Winston Churchill
Churchill,Winston,200,4032,1953,12,0.142857143,0.566666667,0.356643357,0.042253521,0.372093023,0.615658363,0.228571429,Winston Churchill
Churchill,Winston,200,5506,1953,2,0.076923077,0.598039216,0.315151515,0.194029851,0.450331126,0.569190601,0.238709677,Winston Churchill
Churchill,Winston,200,11651,1953,3,0.146919431,0.62591687,0.377777778,0.142156863,0.427046263,0.607843137,0.275766017,Winston Churchill
Churchill,Winston,200,10317,1953,4,0.110132159,0.634615385,0.312342569,0.112582781,0.528358209,0.544386423,0.200527704,Winston Churchill
Churchill,Winston,200,6111,1953,5,0.03968254,0.668393782,0.285067873,0.074626866,0.506976744,0.617706237,0.222222222,Winston Churchill
Churchill,Winston,200,5144,1953,6,0.104166667,0.686486486,0.286458333,0.16,0.442307692,0.542613636,0.237288136,Winston Churchill
Churchill,Winston,200,7463,1954,12,0.101910828,0.68722467,0.341269841,0.114754098,0.395683453,0.56152513,0.224899598,Winston Churchill
Churchill,Winston,200,11169,1954,2,0.145945946,0.617210682,0.286567164,0.131578947,0.442906574,0.548919949,0.188854489,Winston Churchill
Churchill,Winston,200,4142,1954,3,0.216216216,0.6,0.297520661,0.230769231,0.438356164,0.526011561,0.274193548,Winston Churchill
Churchill,Winston,200,9963,1954,4,0.079207921,0.682098765,0.344051447,0.104,0.399253731,0.595075239,0.196610169,Winston Churchill
Churchill,Winston,200,4055,1954,5,0.125,0.60625,0.272727273,0.103448276,0.383116883,0.503448276,0.185897436,Winston Churchill
Churchill,Winston,200,13073,1954,7,0.062913907,0.661137441,0.374655647,0.091463415,0.430379747,0.565217391,0.231884058,Winston Churchill
Churchill,Winston,200,12318,1955,3,0.151515152,0.669444444,0.309589041,0.1,0.442244224,0.579241071,0.204481793,Winston Churchill
Disraeli,Benjamin,200,17028,1868,3,0.175487465,0.62642369,0.304761905,0.130208333,0.432494279,0.598404255,0.224609375,Benjamin Disraeli
Disraeli,Benjamin,200,19875,1868,4,0.186602871,0.644760213,0.308064516,0.116666667,0.408203125,0.582036775,0.200668896,Benjamin Disraeli
Disraeli,Benjamin,200,26816,1868,5,0.142144638,0.634615385,0.310886644,0.091954023,0.385964912,0.603617571,0.207525656,Benjamin Disraeli
Disraeli,Benjamin,200,6925,1868,6,0.160839161,0.75,0.306569343,0.12037037,0.425339367,0.644032922,0.230188679,Benjamin Disraeli
Disraeli,Benjamin,200,9295,1868,7,0.214765101,0.719367589,0.298245614,0.070422535,0.439153439,0.621004566,0.249070632,Benjamin Disraeli
Disraeli,Benjamin,200,7228,1874,3,0.26984127,0.695652174,0.303448276,0.112903226,0.344,0.605442177,0.262411348,Benjamin Disraeli
Disraeli,Benjamin,200,6707,1874,5,0.076923077,0.697297297,0.360406091,0.088607595,0.450549451,0.574944072,0.248677249,Benjamin Disraeli
Disraeli,Benjamin,200,9463,1874,6,0.107296137,0.675,0.294915254,0.143835616,0.412955466,0.663265306,0.213286713,Benjamin Disraeli
Disraeli,Benjamin,200,25996,1874,7,0.126353791,0.636661211,0.316556291,0.106060606,0.430473373,0.610115911,0.20661157,Benjamin Disraeli
Disraeli,Benjamin,200,11210,1875,2,0.234939759,0.621262458,0.354740061,0.132911392,0.389285714,0.613168724,0.221498371,Benjamin Disraeli
Disraeli,Benjamin,200,10046,1875,3,0.174418605,0.65,0.329113924,0.105769231,0.396721311,0.612676056,0.184466019,Benjamin Disraeli
Disraeli,Benjamin,200,13856,1875,4,0.304878049,0.670807453,0.285714286,0.080536913,0.388724036,0.648796499,0.263586957,Benjamin Disraeli
Disraeli,Benjamin,200,9511,1875,5,0.101351351,0.704166667,0.340909091,0.096153846,0.369175627,0.661495063,0.257525084,Benjamin Disraeli
Disraeli,Benjamin,200,12092,1875,6,0.149425287,0.673267327,0.305921053,0.120879121,0.413669065,0.605875153,0.243333333,Benjamin Disraeli
Disraeli,Benjamin,200,16665,1875,7,0.135802469,0.653669725,0.316608997,0.052356021,0.368316832,0.635294118,0.220035778,Benjamin Disraeli
Disraeli,Benjamin,200,5218,1875,8,0.114583333,0.58974359,0.366863905,0.113207547,0.401234568,0.569060773,0.271604938,Benjamin Disraeli
Disraeli,Benjamin,200,18464,1876,2,0.203125,0.62295082,0.318181818,0.109022556,0.419786096,0.594098884,0.264187867,Benjamin Disraeli
Disraeli,Benjamin,200,22624,1876,3,0.244382022,0.615955473,0.315619968,0.139896373,0.444036697,0.60726525,0.201331115,Benjamin Disraeli
Disraeli,Benjamin,200,12965,1876,5,0.265306122,0.648255814,0.366666667,0.071428571,0.394202899,0.607666291,0.240105541,Benjamin Disraeli
Disraeli,Benjamin,200,5684,1876,6,0.126213592,0.642384106,0.300518135,0.06097561,0.382857143,0.656565657,0.222222222,Benjamin Disraeli
Disraeli,Benjamin,200,16481,1876,7,0.164705882,0.669014085,0.312871287,0.099137931,0.388349515,0.640243902,0.213414634,Benjamin Disraeli
Disraeli,Benjamin,200,5876,1876,8,0.176470588,0.589147287,0.293785311,0.115384615,0.396551724,0.595238095,0.166666667,Benjamin Disraeli
Douglas-Home,Alec,200,9071,1963,11,0.097014925,0.578313253,0.344512195,0.164285714,0.47826087,0.560839161,0.202492212,Alec Douglas-Home
Douglas-Home,Alec,200,15242,1963,12,0.193050193,0.564991334,0.31758034,0.108843537,0.488933602,0.567088608,0.194499018,Alec Douglas-Home
Douglas-Home,Alec,200,11335,1964,1,0.05952381,0.654589372,0.330508475,0.116666667,0.464285714,0.582627119,0.222462203,Alec Douglas-Home
Douglas-Home,Alec,200,6828,1964,2,0.028571429,0.607142857,0.321138211,0.023809524,0.465020576,0.555331992,0.190082645,Alec Douglas-Home
Douglas-Home,Alec,200,6551,1964,3,0.034482759,0.639285714,0.349264706,0.146153846,0.446078431,0.557809331,0.242307692,Alec Douglas-Home
Douglas-Home,Alec,200,9688,1964,4,0.082191781,0.713483146,0.359673025,0.065789474,0.5,0.593172119,0.227405248,Alec Douglas-Home
Douglas-Home,Alec,200,5110,1964,5,0.106382979,0.583333333,0.379912664,0.037383178,0.588235294,0.583120205,0.228310502,Alec Douglas-Home
Douglas-Home,Alec,200,13279,1964,6,0.082304527,0.645232816,0.337638376,0.094017094,0.519630485,0.598752599,0.229007634,Alec Douglas-Home
Douglas-Home,Alec,200,8746,1964,7,0.072727273,0.69047619,0.367403315,0.097402597,0.45,0.592203898,0.219020173,Alec Douglas-Home
Eden,Anthony,200,6969,1955,10,0.168674699,0.662037037,0.320175439,0.057142857,0.430167598,0.527896996,0.188340807,Anthony Eden
Eden,Anthony,200,12907,1955,11,0.106796117,0.553535354,0.397810219,0.1125,0.483430799,0.565338276,0.203036053,Anthony Eden
Eden,Anthony,200,8762,1955,12,0.116666667,0.560906516,0.435483871,0.122302158,0.512903226,0.572815534,0.218836565,Anthony Eden
Eden,Anthony,200,6892,1955,4,0.038167939,0.635338346,0.331983806,0.150289017,0.506329114,0.495069034,0.283898305,Anthony Eden
Eden,Anthony,200,15051,1955,6,0.068965517,0.621414914,0.366990291,0.112970711,0.462287105,0.549218031,0.263052209,Anthony Eden
Eden,Anthony,200,8480,1955,7,0.02617801,0.659305994,0.379032258,0.040650407,0.474747475,0.593162393,0.226890756,Anthony Eden
Eden,Anthony,200,7738,1956,10,0.121621622,0.706959707,0.411392405,0.065088757,0.42920354,0.535460993,0.221498371,Anthony Eden
Eden,Anthony,200,13372,1956,11,0.096899225,0.678846154,0.403418803,0.084677419,0.485587583,0.559748428,0.227353464,Anthony Eden
Eden,Anthony,200,4608,1956,12,0.098360656,0.594936709,0.422018349,0.0875,0.463541667,0.566298343,0.163461538,Anthony Eden
Eden,Anthony,200,10473,1956,2,0.109375,0.642857143,0.353080569,0.112195122,0.488599349,0.550128535,0.234567901,Anthony Eden
Eden,Anthony,200,15015,1956,3,0.121052632,0.647810219,0.378640777,0.044642857,0.467700258,0.533519553,0.19009901,Anthony Eden
