lastname,firstname,Ccode,Word Count,year,month,distrust,task,bace,igb,sc,cc,power,name
Russell,John,200,19829,1849,3,0.245689655,0.565591398,0.313157895,0.128205128,0.474114441,0.679163663,0.164456233,John Russell
Russell,John,200,19467,1849,4,0.238683128,0.57037037,0.270642202,0.063829787,0.486187845,0.634128167,0.182033097,John Russell
Russell,John,200,14237,1849,5,0.259689922,0.620588235,0.25,0.06,0.463087248,0.661290323,0.195439739,John Russell
Russell,John,200,10316,1849,6,0.273333333,0.525821596,0.278431373,0.044444444,0.442857143,0.655076495,0.144628099,John Russell
Russell,John,200,8220,1849,7,0.17721519,0.566210046,0.282828283,0.073170732,0.490797546,0.680327869,0.179487179,John Russell
Russell,John,200,29617,1850,2,0.27039627,0.603195739,0.304964539,0.098181818,0.446654611,0.661794355,0.182890855,John Russell
Russell,John,200,14026,1850,3,0.594488189,0.570032573,0.341137124,0.074285714,0.419811321,0.652559055,0.194539249,John Russell
Russell,John,200,18133,1850,4,0.138263666,0.623809524,0.296511628,0.110169492,0.515254237,0.679186228,0.147147147,John Russell
Russell,John,200,10742,1850,5,0.163636364,0.630901288,0.303797468,0.1,0.483091787,0.670454545,0.185022026,John Russell
Russell,John,200,12462,1850,7,0.192090395,0.723333333,0.266483516,0.111111111,0.422096317,0.644139388,0.218487395,John Russell
Russell,John,200,36096,1851,2,0.162251656,0.623205742,0.292146597,0.122881356,0.449227373,0.665884194,0.211477152,John Russell
Russell,John,200,23245,1851,3,0.206088993,0.581920904,0.275415896,0.086486486,0.42887931,0.647097195,0.16890595,John Russell
Russell,John,200,12942,1851,4,0.291005291,0.612307692,0.234285714,0.123595506,0.464968153,0.672768879,0.15060241,John Russell
Russell,John,200,20556,1851,5,0.211480363,0.614963504,0.305954825,0.101351351,0.461893764,0.633755837,0.165254237,John Russell
Russell,John,200,11296,1851,6,0.233333333,0.517857143,0.258064516,0.051724138,0.447619048,0.673939394,0.189814815,John Russell
Russell,John,200,13973,1851,7,0.179372197,0.682215743,0.285714286,0.140625,0.456193353,0.679802956,0.217948718,John Russell
Russell,John,200,30841,1852,2,0.159863946,0.596560847,0.321926489,0.097165992,0.359625668,0.658170232,0.22236671,John Russell
Sadat,Anwar,651,7049,1970,11,0.154255319,0.66015625,0.343915344,0.144927536,0.321428571,0.494565217,0.300518135,Anwar Sadat
Sadat,Anwar,651,24012,1971,1,0.195840555,0.637540453,0.362892224,0.184210526,0.256637168,0.517069109,0.327176781,Anwar Sadat
Sadat,Anwar,651,12189,1971,2,0.276657061,0.662431942,0.289634146,0.20412844,0.278481013,0.50473613,0.23659306,Anwar Sadat
Sadat,Anwar,651,4752,1971,3,0.256637168,0.518134715,0.397905759,0.217391304,0.213114754,0.498402556,0.31122449,Anwar Sadat
Sese Seko,Mobutu,490,4098,1971,2,0.118421053,0.630769231,0.248,0.126315789,0.434782609,0.560150376,0.2890625,Mobutu Sese Seko
Sharon,Ariel,666,8094,2004,10,0.235294118,0.651079137,0.360189573,0.136904762,0.317757009,0.456521739,0.29047619,Ariel Sharon
Sharon,Ariel,666,5515,2004,11,0.09375,0.765217391,0.4,0.076923077,0.267605634,0.491525424,0.233082707,Ariel Sharon
Sharon,Ariel,666,5725,2004,12,0.081818182,0.658823529,0.355555556,0.116788321,0.321428571,0.510204082,0.305882353,Ariel Sharon
Sharon,Ariel,666,9212,2004,7,0.107784431,0.620879121,0.363196126,0.153508772,0.368613139,0.459662289,0.285365854,Ariel Sharon
Sharon,Ariel,666,4534,2005,1,0.1375,0.658064516,0.304,0.16091954,0.358208955,0.444444444,0.25203252,Ariel Sharon
Sharon,Ariel,666,5380,2005,11,0.25,0.600961538,0.290076336,0.21978022,0.337662338,0.533333333,0.301587302,Ariel Sharon
Sharon,Ariel,666,5094,2005,12,0.085714286,0.688679245,0.401129944,0.112244898,0.171171171,0.456603774,0.305084746,Ariel Sharon
Sharon,Ariel,666,12512,2005,6,0.113138686,0.694989107,0.301546392,0.182156134,0.241545894,0.479472141,0.287958115,Ariel Sharon
Sharon,Ariel,666,5323,2005,7,0.213675214,0.639175258,0.364130435,0.112359551,0.344262295,0.403225806,0.239130435,Ariel Sharon
Sharon,Ariel,666,4367,2005,9,0.119565217,0.672043011,0.34375,0.163461538,0.25,0.468292683,0.359375,Ariel Sharon
Singh,Charan,750,5635,1979,8,0.144578313,0.679487179,0.344827586,0.094017094,0.22826087,0.652173913,0.258503401,Charan Singh
Singh,Charan,750,5740,1979,9,0.13253012,0.650485437,0.266666667,0.113636364,0.289855072,0.590443686,0.269565217,Charan Singh
Steel,David,200,6397,1977,9,0.159722222,0.71,0.362637363,0.110497238,0.410958904,0.603535354,0.337142857,David Steel
Steel,David,200,5945,1979,9,0.19858156,0.662650602,0.333333333,0.121621622,0.375,0.529411765,0.299270073,David Steel
Steel,David,200,5426,1980,9,0.270833333,0.668639053,0.329787234,0.134615385,0.428571429,0.611275964,0.277777778,David Steel
Steel,David,200,5911,1981,9,0.182432432,0.639784946,0.343283582,0.155844156,0.349206349,0.605341246,0.3515625,David Steel
Steel,David,200,5670,1982,9,0.239316239,0.640625,0.361538462,0.187096774,0.375,0.531690141,0.271317829,David Steel
Steel,David,200,6187,1983,9,0.235294118,0.613065327,0.300613497,0.136842105,0.368421053,0.52,0.358490566,David Steel
Steel,David,200,5724,1985,9,0.213114754,0.634831461,0.389380531,0.081967213,0.40625,0.566037736,0.25,David Steel
Steel,David,200,4537,1987,9,0.168224299,0.601398601,0.465346535,0.150442478,0.36,0.560311284,0.191919192,David Steel
Steel,David,200,4060,1988,1,0.136363636,0.516483516,0.396396396,0.198198198,0.446808511,0.606557377,0.293577982,David Steel
Taft,William,2,13987,1909,12,0.184115523,0.76169265,0.134615385,0.181818182,0.363636364,0.62339515,0.29245283,William Taft
Taft,William,2,5446,1909,3,0.151785714,0.695187166,0.25,0.1,0.245283019,0.517857143,0.418918919,William Taft
Taft,William,2,29000,1910,12,0.126315789,0.754608295,0.230769231,0.129032258,0.442307692,0.624420402,0.260273973,William Taft
Taft,William,2,24236,1911,12,0.149193548,0.725153374,0.229508197,0.153846154,0.301136364,0.608212147,0.240437158,William Taft
Taft,William,2,10740,1912,12,0.126984127,0.74715262,0.195121951,0.09947644,0.433566434,0.585950413,0.255102041,William Taft
Taylor,Zachary,2,7704,1849,12,0.188311688,0.759615385,0.192307692,0.126315789,0.426666667,0.580645161,0.25,Zachary Taylor
Thatcher,Margaret,200,18576,1979,10,0.104986877,0.557768924,0.33106961,0.165938865,0.367781155,0.562913907,0.294736842,Margaret Thatcher
Thatcher,Margaret,200,18943,1979,11,0.123076923,0.571633238,0.288998358,0.142857143,0.334916865,0.564918315,0.27107438,Margaret Thatcher
Thatcher,Margaret,200,15002,1979,12,0.091803279,0.6587473,0.313485114,0.14,0.350574713,0.576735093,0.259786477,Margaret Thatcher
Thatcher,Margaret,200,11670,1979,5,0.116666667,0.591549296,0.331683168,0.171171171,0.298507463,0.540263543,0.336787565,Margaret Thatcher
Thatcher,Margaret,200,9393,1979,6,0.0456621,0.638709677,0.282608696,0.153024911,0.280193237,0.570934256,0.282913165,Margaret Thatcher
Thatcher,Margaret,200,24839,1979,7,0.126033058,0.657622739,0.305462653,0.155440415,0.361552028,0.584672435,0.288214702,Margaret Thatcher
Thatcher,Margaret,200,10009,1980,1,0.110204082,0.65248227,0.329700272,0.107476636,0.305019305,0.547169811,0.266853933,Margaret Thatcher
Thatcher,Margaret,200,6319,1980,10,0.204301075,0.65625,0.354497354,0.113207547,0.317757009,0.563002681,0.233695652,Margaret Thatcher
Thatcher,Margaret,200,11398,1980,11,0.145,0.669871795,0.342696629,0.107142857,0.204166667,0.496328928,0.3125,Margaret Thatcher
Thatcher,Margaret,200,9054,1980,12,0.037234043,0.709897611,0.274691358,0.087378641,0.267676768,0.570895522,0.215873016,Margaret Thatcher
Thatcher,Margaret,200,12014,1980,2,0.204678363,0.687002653,0.280104712,0.12565445,0.269592476,0.546044099,0.274456522,Margaret Thatcher
Thatcher,Margaret,200,7673,1980,3,0.093220339,0.636015326,0.219941349,0.14,0.288135593,0.552734375,0.229166667,Margaret Thatcher
Thatcher,Margaret,200,12347,1980,4,0.064516129,0.667372881,0.247916667,0.179282869,0.339522546,0.548309179,0.270613108,Margaret Thatcher
Thatcher,Margaret,200,7432,1980,5,0.097087379,0.640569395,0.277580071,0.140186916,0.319066148,0.527149321,0.263736264,Margaret Thatcher
Thatcher,Margaret,200,15471,1980,6,0.099041534,0.71257485,0.279707495,0.073170732,0.312169312,0.544633902,0.245681382,Margaret Thatcher
Thatcher,Margaret,200,18149,1980,7,0.091836735,0.709677419,0.289473684,0.123209169,0.249411765,0.559108527,0.259322034,Margaret Thatcher
Thatcher,Margaret,200,6340,1981,1,0.13592233,0.703225806,0.30125523,0.118421053,0.212,0.588383838,0.288793103,Margaret Thatcher
Thatcher,Margaret,200,5537,1981,10,0.196261682,0.544303797,0.313609467,0.115646259,0.395061728,0.552112676,0.254545455,Margaret Thatcher
Thatcher,Margaret,200,18598,1981,11,0.086111111,0.62244898,0.266917293,0.121212121,0.317865429,0.542012927,0.259615385,Margaret Thatcher
Thatcher,Margaret,200,7743,1981,12,0.064516129,0.587044534,0.249011858,0.126436782,0.246212121,0.567346939,0.207317073,Margaret Thatcher
Thatcher,Margaret,200,11143,1981,2,0.148760331,0.691428571,0.311170213,0.072164948,0.268115942,0.585499316,0.267955801,Margaret Thatcher
Thatcher,Margaret,200,19227,1981,3,0.168831169,0.562857143,0.27925117,0.128571429,0.287671233,0.556709265,0.218298555,Margaret Thatcher
Thatcher,Margaret,200,4364,1981,4,0.096774194,0.601503759,0.311377246,0.094339623,0.215568862,0.580645161,0.18902439,Margaret Thatcher
Thatcher,Margaret,200,6274,1981,5,0.193877551,0.590243902,0.305555556,0.174418605,0.252475248,0.532637076,0.301886792,Margaret Thatcher
Thatcher,Margaret,200,11700,1981,6,0.227586207,0.629427793,0.311435523,0.067567568,0.179566563,0.531859558,0.2575,Margaret Thatcher
Thatcher,Margaret,200,19954,1981,7,0.104651163,0.736349454,0.283606557,0.136476427,0.280104712,0.539422326,0.222972973,Margaret Thatcher
Thatcher,Margaret,200,4684,1982,1,0.13559322,0.644444444,0.321428571,0.156862745,0.188405797,0.546623794,0.22556391,Margaret Thatcher
Thatcher,Margaret,200,7939,1982,10,0.156976744,0.544715447,0.34562212,0.133004926,0.277777778,0.563380282,0.248803828,Margaret Thatcher
Thatcher,Margaret,200,14642,1982,11,0.150442478,0.662447257,0.317617866,0.092436975,0.268456376,0.538983051,0.229765013,Margaret Thatcher
Thatcher,Margaret,200,9305,1982,12,0.093596059,0.660130719,0.306620209,0.06918239,0.20746888,0.56,0.292418773,Margaret Thatcher
Thatcher,Margaret,200,8052,1982,2,0.119565217,0.630136986,0.247311828,0.058252427,0.216494845,0.604961832,0.235507246,Margaret Thatcher
Thatcher,Margaret,200,12251,1982,3,0.096446701,0.689223058,0.263636364,0.138888889,0.267477204,0.570860927,0.251196172,Margaret Thatcher
Thatcher,Margaret,200,18137,1982,4,0.13125,0.686896552,0.31826087,0.160671463,0.27480916,0.521855486,0.305506217,Margaret Thatcher
Thatcher,Margaret,200,11633,1982,5,0.132575758,0.698254364,0.314903846,0.138059701,0.312727273,0.532085561,0.247619048,Margaret Thatcher
Thatcher,Margaret,200,15001,1982,6,0.09009009,0.586826347,0.289689034,0.119680851,0.2823219,0.527777778,0.254180602,Margaret Thatcher
Thatcher,Margaret,200,16899,1982,7,0.133027523,0.623794212,0.298174442,0.155642023,0.315926893,0.523496241,0.264270613,Margaret Thatcher
Thatcher,Margaret,200,17437,1983,1,0.129682997,0.760522496,0.315,0.05952381,0.301775148,0.578995434,0.224489796,Margaret Thatcher
Thatcher,Margaret,200,6909,1983,10,0.238461538,0.542857143,0.381165919,0.153465347,0.349514563,0.560465116,0.313636364,Margaret Thatcher
Thatcher,Margaret,200,7755,1983,11,0.068376068,0.590747331,0.297297297,0.097345133,0.245614035,0.574112735,0.244,Margaret Thatcher
Thatcher,Margaret,200,14264,1983,12,0.104,0.683856502,0.294238683,0.097560976,0.317647059,0.55861366,0.256410256,Margaret Thatcher
Thatcher,Margaret,200,7542,1983,2,0.14516129,0.626168224,0.264423077,0.142857143,0.2039801,0.546436285,0.261306533,Margaret Thatcher
Thatcher,Margaret,200,9670,1983,3,0.125,0.698841699,0.323843416,0.067961165,0.244680851,0.585910653,0.281481481,Margaret Thatcher
Thatcher,Margaret,200,6570,1983,4,0.086956522,0.627777778,0.344680851,0.156626506,0.20083682,0.563106796,0.313043478,Margaret Thatcher
Thatcher,Margaret,200,4473,1983,5,0.138888889,0.656565657,0.284722222,0.142857143,0.176923077,0.516853933,0.302158273,Margaret Thatcher
Thatcher,Margaret,200,11085,1983,6,0.083333333,0.627272727,0.389880952,0.164383562,0.278911565,0.567479675,0.350453172,Margaret Thatcher
Thatcher,Margaret,200,8466,1983,7,0.087591241,0.665413534,0.331034483,0.11965812,0.22962963,0.558091286,0.27173913,Margaret Thatcher
Thatcher,Margaret,200,5290,1984,1,0.101265823,0.638888889,0.27173913,0.136363636,0.168674699,0.554858934,0.284153005,Margaret Thatcher
Thatcher,Margaret,200,8954,1984,10,0.198529412,0.666666667,0.340909091,0.104265403,0.282442748,0.540590406,0.312741313,Margaret Thatcher
Thatcher,Margaret,200,14576,1984,11,0.11682243,0.605870021,0.266490765,0.098265896,0.267857143,0.561346363,0.264705882,Margaret Thatcher
Thatcher,Margaret,200,5613,1984,12,0.094594595,0.66442953,0.259887006,0.16,0.217391304,0.58974359,0.283236994,Margaret Thatcher
Thatcher,Margaret,200,6032,1984,2,0.05,0.63681592,0.273542601,0.054794521,0.21559633,0.560321716,0.273972603,Margaret Thatcher
Thatcher,Margaret,200,12022,1984,3,0.096774194,0.691566265,0.304761905,0.169312169,0.258426966,0.555232558,0.287104623,Margaret Thatcher
Thatcher,Margaret,200,4888,1984,4,0.120689655,0.680722892,0.261780105,0.117647059,0.245,0.575438596,0.295081967,Margaret Thatcher
Thatcher,Margaret,200,8446,1984,5,0.12962963,0.711267606,0.254612546,0.103092784,0.204633205,0.601202405,0.27443609,Margaret Thatcher
Thatcher,Margaret,200,18223,1984,6,0.095975232,0.713810316,0.269413629,0.114942529,0.298013245,0.565055762,0.238095238,Margaret Thatcher
Thatcher,Margaret,200,17024,1984,7,0.105263158,0.644329897,0.274298056,0.076923077,0.279475983,0.528462998,0.245076586,Margaret Thatcher
Thatcher,Margaret,200,12778,1985,1,0.154362416,0.651960784,0.312138728,0.093333333,0.175675676,0.506935687,0.30952381,Margaret Thatcher
Thatcher,Margaret,200,7851,1985,10,0.127388535,0.584980237,0.361607143,0.114864865,0.296551724,0.553047404,0.315555556,Margaret Thatcher
Thatcher,Margaret,200,15255,1985,11,0.159836066,0.6,0.29368932,0.102702703,0.263157895,0.546129374,0.243107769,Margaret Thatcher
Thatcher,Margaret,200,8447,1985,12,0.16091954,0.711610487,0.318681319,0.150442478,0.239543726,0.604206501,0.302583026,Margaret Thatcher
Thatcher,Margaret,200,11388,1985,2,0.085427136,0.642180095,0.334231806,0.170731707,0.279069767,0.52956636,0.28032345,Margaret Thatcher
Thatcher,Margaret,200,7852,1985,3,0.157894737,0.635036496,0.278571429,0.191176471,0.224358974,0.586723769,0.318681319,Margaret Thatcher
Thatcher,Margaret,200,9128,1985,4,0.074324324,0.653198653,0.275510204,0.072,0.264925373,0.549019608,0.259786477,Margaret Thatcher
Thatcher,Margaret,200,12552,1985,5,0.080717489,0.626609442,0.306451613,0.132978723,0.263565891,0.598591549,0.264285714,Margaret Thatcher
Thatcher,Margaret,200,11811,1985,6,0.118421053,0.582655827,0.337807606,0.075,0.238341969,0.555244755,0.287015945,Margaret Thatcher
Thatcher,Margaret,200,11922,1985,7,0.090128755,0.643835616,0.303614458,0.119318182,0.259259259,0.53262519,0.255528256,Margaret Thatcher
Thatcher,Margaret,200,12943,1986,1,0.090909091,0.709677419,0.349473684,0.144329897,0.277777778,0.560102302,0.278617711,Margaret Thatcher
Thatcher,Margaret,200,7246,1986,10,0.159235669,0.537815126,0.337719298,0.110344828,0.207100592,0.528436019,0.264573991,Margaret Thatcher
Thatcher,Margaret,200,11589,1986,11,0.140776699,0.641277641,0.307479224,0.094117647,0.264150943,0.512012012,0.249283668,Margaret Thatcher
Thatcher,Margaret,200,7140,1986,12,0.100840336,0.703557312,0.351239669,0.072916667,0.231441048,0.539278132,0.238297872,Margaret Thatcher
Thatcher,Margaret,200,8199,1986,2,0.114285714,0.529411765,0.261096606,0.12,0.226912929,0.584980237,0.326086957,Margaret Thatcher
Thatcher,Margaret,200,7958,1986,3,0.192771084,0.558823529,0.321799308,0.057471264,0.214046823,0.564732143,0.292253521,Margaret Thatcher
Thatcher,Margaret,200,14040,1986,4,0.263492063,0.635185185,0.337142857,0.140495868,0.266094421,0.576136364,0.253846154,Margaret Thatcher
Thatcher,Margaret,200,9815,1986,5,0.101694915,0.620481928,0.290960452,0.133640553,0.231060606,0.598373984,0.294797688,Margaret Thatcher
Thatcher,Margaret,200,7553,1986,6,0.129411765,0.614349776,0.312267658,0.126126126,0.263779528,0.566810345,0.287313433,Margaret Thatcher
Thatcher,Margaret,200,12043,1986,7,0.061032864,0.616470588,0.300458716,0.171122995,0.262899263,0.596153846,0.274647887,Margaret Thatcher
Thatcher,Margaret,200,7388,1987,1,0.208791209,0.599099099,0.319248826,0.0625,0.215311005,0.59178744,0.238095238,Margaret Thatcher
Thatcher,Margaret,200,11600,1987,10,0.16,0.503759398,0.359580052,0.162162162,0.323770492,0.530523256,0.313672922,Margaret Thatcher
Thatcher,Margaret,200,8910,1987,11,0.06779661,0.562962963,0.29903537,0.117647059,0.198224852,0.583170254,0.302631579,Margaret Thatcher
Thatcher,Margaret,200,10016,1987,12,0.141025641,0.681957187,0.360703812,0.152284264,0.239215686,0.612687813,0.278443114,Margaret Thatcher
Thatcher,Margaret,200,8871,1987,2,0.208,0.564285714,0.291828794,0.084337349,0.186813187,0.544573643,0.261904762,Margaret Thatcher
Thatcher,Margaret,200,8487,1987,3,0.069444444,0.603174603,0.275261324,0.113207547,0.214532872,0.535294118,0.229681979,Margaret Thatcher
Thatcher,Margaret,200,11883,1987,4,0.092783505,0.619897959,0.337531486,0.100961538,0.235294118,0.582857143,0.232375979,Margaret Thatcher
Thatcher,Margaret,200,5323,1987,5,0.183333333,0.399061033,0.316384181,0.194444444,0.276699029,0.5375,0.275862069,Margaret Thatcher
Thatcher,Margaret,200,4407,1987,6,0.081395349,0.642857143,0.419047619,0.19047619,0.315789474,0.572115385,0.349514563,Margaret Thatcher
Thatcher,Margaret,200,10782,1987,7,0.16025641,0.661442006,0.309756098,0.123152709,0.238938053,0.592957746,0.2325,Margaret Thatcher
Thatcher,Margaret,200,6395,1988,1,0.017857143,0.535353535,0.384976526,0.101694915,0.187772926,0.603217158,0.296650718,Margaret Thatcher
Thatcher,Margaret,200,7771,1988,10,0.251461988,0.540322581,0.35,0.16,0.2578125,0.554852321,0.299578059,Margaret Thatcher
Thatcher,Margaret,200,8482,1988,11,0.166666667,0.586614173,0.281385281,0.137931034,0.200980392,0.567058824,0.288288288,Margaret Thatcher
Thatcher,Margaret,200,10662,1988,12,0.095238095,0.631578947,0.309711286,0.097674419,0.244680851,0.542274052,0.278378378,Margaret Thatcher
Thatcher,Margaret,200,14678,1988,2,0.100671141,0.602040816,0.302752294,0.102439024,0.29076087,0.591860465,0.278959811,Margaret Thatcher
Thatcher,Margaret,200,14306,1988,3,0.103806228,0.612200436,0.300653595,0.11814346,0.22606383,0.51995439,0.251131222,Margaret Thatcher
Thatcher,Margaret,200,6648,1988,4,0.174418605,0.609375,0.331797235,0.078947368,0.19138756,0.587264151,0.323809524,Margaret Thatcher
Thatcher,Margaret,200,10786,1988,5,0.123287671,0.554385965,0.293670886,0.098765432,0.22606383,0.567760342,0.26873385,Margaret Thatcher
Thatcher,Margaret,200,12220,1988,6,0.080357143,0.714285714,0.304239401,0.161434978,0.239130435,0.543175487,0.262210797,Margaret Thatcher
Thatcher,Margaret,200,9331,1988,7,0.138613861,0.560606061,0.299065421,0.076086957,0.183333333,0.570934256,0.302839117,Margaret Thatcher
Thatcher,Margaret,200,14385,1989,1,0.149484536,0.647058824,0.291353383,0.109649123,0.164705882,0.577011494,0.304347826,Margaret Thatcher
Thatcher,Margaret,200,10835,1989,10,0.088082902,0.555900621,0.391156463,0.116182573,0.224719101,0.525449102,0.253424658,Margaret Thatcher
Thatcher,Margaret,200,14539,1989,11,0.104166667,0.572016461,0.324200913,0.152892562,0.193820225,0.61308204,0.3356974,Margaret Thatcher
Thatcher,Margaret,200,9489,1989,12,0.052631579,0.656028369,0.323741007,0.089285714,0.184466019,0.595673877,0.32103321,Margaret Thatcher
Thatcher,Margaret,200,17803,1989,2,0.082236842,0.611211573,0.299668874,0.133603239,0.205733558,0.576271186,0.298126065,Margaret Thatcher
Thatcher,Margaret,200,13589,1989,3,0.169934641,0.630136986,0.286315789,0.131428571,0.147843943,0.607311321,0.262472885,Margaret Thatcher
Thatcher,Margaret,200,6795,1989,4,0.10619469,0.635245902,0.290598291,0.109756098,0.182186235,0.584577114,0.259911894,Margaret Thatcher
Thatcher,Margaret,200,9511,1989,5,0.054054054,0.592307692,0.288135593,0.132075472,0.182767624,0.592013889,0.3,Margaret Thatcher
Thatcher,Margaret,200,16648,1989,6,0.093596059,0.662900188,0.308687616,0.189189189,0.230179028,0.553271028,0.261278195,Margaret Thatcher
Thatcher,Margaret,200,12818,1989,7,0.085820896,0.672853828,0.321167883,0.168067227,0.194267516,0.585430464,0.269230769,Margaret Thatcher
Thatcher,Margaret,200,17595,1990,10,0.108796296,0.65377176,0.307692308,0.131519274,0.282894737,0.552210724,0.288104089,Margaret Thatcher
Thatcher,Margaret,200,21705,1990,11,0.094098884,0.619967794,0.352678571,0.170731707,0.253807107,0.564280216,0.302003082,Margaret Thatcher
Thatcher,Margaret,200,4195,1990,4,0.103896104,0.724637681,0.278571429,0.15942029,0.165413534,0.555555556,0.289855072,Margaret Thatcher
Thatcher,Margaret,200,13721,1990,5,0.156996587,0.595505618,0.299082569,0.126506024,0.178484108,0.604347826,0.267419962,Margaret Thatcher
Thatcher,Margaret,200,17537,1990,6,0.071240106,0.703065134,0.321299639,0.141210375,0.229007634,0.584426947,0.282846715,Margaret Thatcher
Thatcher,Margaret,200,12298,1990,7,0.092511013,0.575471698,0.37527115,0.138157895,0.271186441,0.546218487,0.313199105,Margaret Thatcher
Thatcher,Margaret,200,4590,1990,9,0.148648649,0.614906832,0.36440678,0.147368421,0.430769231,0.534188034,0.283333333,Margaret Thatcher
Truman,Harry,2,21997,1945,10,0.156903766,0.637267081,0.330592105,0.198218263,0.472527473,0.519188993,0.282051282,Harry Truman
Truman,Harry,2,4620,1945,11,0.125,0.771604938,0.337931034,0.150684932,0.457142857,0.58125,0.226277372,Harry Truman
Truman,Harry,2,4111,1945,12,0.108695652,0.689655172,0.261437908,0.065217391,0.447761194,0.5625,0.284768212,Harry Truman
Truman,Harry,2,5726,1945,4,0.182539683,0.429657795,0.345833333,0.16,0.356321839,0.395348837,0.271186441,Harry Truman
Truman,Harry,2,5406,1945,5,0.125,0.56043956,0.289099526,0.227848101,0.360655738,0.517374517,0.247474747,Harry Truman
Truman,Harry,2,11688,1945,6,0.076,0.545012165,0.375536481,0.138888889,0.426433915,0.518968134,0.225733634,Harry Truman
Truman,Harry,2,8604,1945,8,0.1,0.669172932,0.283898305,0.10619469,0.418079096,0.539445629,0.264840183,Harry Truman
Truman,Harry,2,5144,1945,9,0.111111111,0.522580645,0.28,0.146067416,0.413533835,0.509578544,0.209876543,Harry Truman
Truman,Harry,2,41407,1946,1,0.095477387,0.719101124,0.330188679,0.136585366,0.521912351,0.556140351,0.268711656,Harry Truman
Truman,Harry,2,9816,1946,10,0.108870968,0.537383178,0.369649805,0.147826087,0.528205128,0.516579407,0.27826087,Harry Truman
Truman,Harry,2,4156,1946,12,0.031914894,0.754189944,0.373417722,0.20754717,0.573426573,0.495535714,0.268965517,Harry Truman
Truman,Harry,2,4851,1946,2,0.090909091,0.674418605,0.312741313,0.140625,0.449152542,0.523636364,0.242677824,Harry Truman
Truman,Harry,2,9122,1946,3,0.106796117,0.55393586,0.320754717,0.177631579,0.439688716,0.474605954,0.202020202,Harry Truman
Truman,Harry,2,10574,1946,4,0.174468085,0.551546392,0.350923483,0.215311005,0.457875458,0.464344942,0.338709677,Harry Truman
Truman,Harry,2,11560,1946,5,0.107142857,0.637096774,0.341772152,0.102803738,0.42032967,0.554074074,0.206128134,Harry Truman
Truman,Harry,2,4996,1946,8,0.076923077,0.696078431,0.340425532,0.054545455,0.414012739,0.568452381,0.24260355,Harry Truman
Truman,Harry,2,12886,1947,1,0.095744681,0.671875,0.302259887,0.17699115,0.487179487,0.554183813,0.253602305,Harry Truman
Truman,Harry,2,7090,1947,10,0.057142857,0.672413793,0.313253012,0.184971098,0.482269504,0.498795181,0.243589744,Harry Truman
Truman,Harry,2,6176,1947,11,0.1,0.698492462,0.282051282,0.15037594,0.448717949,0.531353135,0.251082251,Harry Truman
Truman,Harry,2,5315,1947,12,0.117117117,0.616883117,0.302752294,0.155172414,0.456953642,0.537313433,0.200980392,Harry Truman
Truman,Harry,2,4325,1947,2,0.098901099,0.776,0.296,0.095238095,0.467213115,0.516363636,0.155963303,Harry Truman
Truman,Harry,2,10436,1947,3,0.106719368,0.531496063,0.369402985,0.261682243,0.368421053,0.551369863,0.334586466,Harry Truman
Truman,Harry,2,8575,1947,4,0.110344828,0.656934307,0.28742515,0.128440367,0.469194313,0.505859375,0.222929936,Harry Truman
Truman,Harry,2,18643,1947,6,0.120454545,0.610606061,0.374592834,0.172680412,0.401937046,0.513170732,0.261666667,Harry Truman
Truman,Harry,2,4006,1947,7,0.046728972,0.503703704,0.319018405,0.216216216,0.446043165,0.438596491,0.162337662,Harry Truman
Truman,Harry,2,6361,1947,8,0.041237113,0.691823899,0.350393701,0.120879121,0.464788732,0.520884521,0.194915254,Harry Truman
Truman,Harry,2,7940,1947,9,0.094594595,0.573208723,0.356363636,0.174757282,0.341935484,0.522058824,0.290076336,Harry Truman
Truman,Harry,2,12050,1948,1,0.089795918,0.650943396,0.352216749,0.219672131,0.508547009,0.533715925,0.272959184,Harry Truman
Truman,Harry,2,63399,1948,10,0.10868653,0.52405418,0.382016037,0.210055866,0.372841444,0.514136447,0.299351797,Harry Truman
Truman,Harry,2,4770,1948,12,0.031007752,0.61627907,0.329268293,0.192307692,0.443137255,0.508417508,0.173515982,Harry Truman
Truman,Harry,2,5553,1948,2,0.111842105,0.619565217,0.412087912,0.123076923,0.466216216,0.517123288,0.212121212,Harry Truman
Truman,Harry,2,5756,1948,3,0.111111111,0.585470085,0.337606838,0.256880734,0.378531073,0.52238806,0.286995516,Harry Truman
Truman,Harry,2,8876,1948,4,0.066371681,0.66,0.371929825,0.14516129,0.385542169,0.538793103,0.216535433,Harry Truman
Truman,Harry,2,19251,1948,6,0.08974359,0.616666667,0.373707533,0.226277372,0.494208494,0.532,0.277016743,Harry Truman
Truman,Harry,2,9609,1948,7,0.097982709,0.600638978,0.337704918,0.190082645,0.461206897,0.547283702,0.301038062,Harry Truman
Truman,Harry,2,46219,1948,9,0.118685332,0.631158455,0.364889706,0.186582809,0.384146341,0.50348675,0.277209302,Harry Truman
Truman,Harry,2,15143,1949,1,0.107246377,0.620450607,0.363288719,0.198198198,0.453731343,0.49825784,0.262327416,Harry Truman
Truman,Harry,2,7944,1949,10,0.053571429,0.683333333,0.321212121,0.146551724,0.432234432,0.477806789,0.295454545,Harry Truman
